code,term
1003380001,6q16 microdeletion syndrome
1003426008,Glomerular disease due to Fabry disease
1003437009,Leydig cell hypoplasia due to complete luteinizing hormone receptor inactivation
1003438004,Leydig cell hypoplasia due to partial luteinizing hormone receptor inactivation
1003443006,Congenital stenosis of male external urethral orifice
1003512001,Agenesis of ovary
1003547009,Agenesis of ureter
1003548004,Agenesis of testis
1003552004,Agenesis of bladder
1003564007,Agenesis of clitoris
1003575006,Agenesis of epididymis
1003583000,Agenesis of bilateral testes
1003842009,Renal tubular dysgenesis caused by drug
1003861008,Renal tubular dysgenesis due to twin to twin transfusion
1003879007,Megalourethra of spongiose portion of urethra
1010568002,Undescended left testicle
1010569005,Undescended right testicle
101711000119105,Glomerulonephritis co-occurrent and due to antineutrophil cytoplasmic antibody positive vasculitis
10194007,Chronic orchitis
10227000,Herpetic infection of penis
102331000119107,Female cystourethrocele
102341000119103,Male cystourethrocele
102803006,Absence of renin secretion
10283004,Congenital stenosis of cervical canal
1033571000000100,Minor postpartum haemorrhage
1033591000000101,Major postpartum haemorrhage
104011000119109,Genital herpes simplex in mother complicating pregnancy
1046004,Ureteritis glandularis
1048451000000103,Acute kidney injury due to acute tubular necrosis due to hypovolaemia
1048481000000109,Acute kidney injury due to acute tubular necrosis due to circulatory failure
1048491000000106,Acute kidney injury due to acute tubular necrosis due to sepsis
1048501000000100,Acute kidney injury due to acute tubular necrosis with histological evidence
1048511000000103,Acute kidney injury due to acute tubular necrosis due to hypovolaemia with histological evidence
1048521000000109,Acute kidney injury due to acute tubular necrosis due to sepsis with histological evidence
1048541000000102,Acute kidney injury due to acute tubular necrosis due to circulatory failure with histological evidence
104931000119100,Chronic kidney disease due to hypertension
1051000119103,Acquired penile adhesion
105121000119102,Squamous cell carcinoma of vagina
1052255000,Acquired cryptorchidism
1052256004,Acquired cryptorchidism of left testis
1052257008,Acquired cryptorchidism of right testis
1052324009,Parasitic infection of female genital tract caused by Trichomonas vaginalis
10535001,Endometriosis of broad ligament
1056501000112102,Recurrent kidney stone
10581000087102,Injury of ureter during surgery
105999006,Acquired renal cystic disease
106000008,Metabolic renal disease
10631000119105,Female genital tract infection due to complete miscarriage
1064681000000109,Cervical glandular intraepithelial neoplasia
10661000087107,Injury of bladder during surgery
10661008,Hernia of ovary
106911000119102,Idiopathic glomerulonephritis
10696621000119105,Diminished ovarian reserve due to advanced maternal age
10708511000119108,Primary malignant neoplasm of uterus
