code,term
1002229008,Apocrine miliaria of areola
10033001,"Ehlers-Danlos syndrome, non hydroxylysine deficient ocular type"
1003330007,Simple syndactyly of toes of first web space of bilateral feet
1003381002,Onycho-tricho-dysplasia neutropenia syndrome
1003406009,Congenital intermediate sized melanocytic nevus
1003431005,Mandibuloacral dysostosis co-occurrent with type A lipodystrophy
1003432003,Mandibuloacral dysostosis co-occurrent with type B lipodystrophy
1003435001,Linear basal cell nevus
1003465006,Familial spinal neurofibromatosis
1003553009,Agenesis of cilia of eyelid
1003756003,Hevea brasiliensis latex protein-induced angioedema-urticaria
1003920007,Sabinas brittle hair syndrome
1003922004,Rothmund Thomson syndrome type 1
1003923009,Rothmund Thomson syndrome type 2
10057001,Chronic lichenoid pityriasis
10065003,Excoriated acne
1010606009,Waardenburg syndrome type 1
1010628009,X-linked congenital generalized hypertrichosis
1010636000,Waardenburg syndrome type 2
1010638004,Waardenburg syndrome type 3
1010653007,Segmental neurofibromatosis type 1
10137002,Epidermal burn of chin
10170007,"Black locks, oculocutaneous albinism, AND deafness of the sensorineural type"
102606000,Leser-Trélat sign
102621000119101,Ulcer of skin due to type 2 diabetes mellitus
10278007,Factitious purpura
103001000119108,Lesion of skin of foot
10347006,Solar urticaria
10416004,Full thickness burn of lower leg
104231000119108,Acute ulcer of skin
10453005,Furuncle of hand
1052325005,Exacerbation of psoriasis due to human immunodeficiency virus infection
1052354004,Bowel-associated dermatosis-arthritis syndrome
10528009,Lupus vulgaris
1054451000000109,Nonvascular ulcer of leg
105965008,Skin disorder due to physical agent AND/OR foreign substance
10599009,Fistula dermatitis
10624121000119103,Meibomianitis of left upper and lower eyelid
10624161000119108,Meibomianitis of right upper and lower eyelid
10624201000119103,Eczematous dermatitis of left upper and lower eyelids
10624241000119101,Eczematous dermatitis of right upper and lower eyelids
10624281000119106,Eczematous dermatitis of bilateral eyelids
10624871000119109,Congenital skin contracture
10625911000119108,Generalized dermatitis caused by drug taken internally
10625951000119109,Localized dermatitis caused by drug taken internally
10625991000119104,Carbuncle of left axilla
10626031000119105,Carbuncle of right axilla
10626791000119106,Furuncle of left thigh
10626831000119100,Furuncle of right thigh
10626871000119102,Furuncle of left hip
10626911000119104,Furuncle of right hip
10627111000119104,Furuncle of left ankle
10627151000119103,Furuncle of right ankle
10627271000119101,Furuncle of left forearm
10627311000119101,Furuncle of right forearm
10627591000119102,Furuncle of left hand
10627631000119102,Furuncle of right hand
10627831000119103,Carbuncle of right thigh
10627871000119100,Carbuncle of left thigh
10628151000119104,Carbuncle of left lower limb
10628191000119109,Carbuncle of right lower limb
10628231000119100,Paronychia of toe of left foot
10628271000119102,Paronychia of toe of right foot
10628471000119103,Paronychia of thumb
10628511000119107,Irritant contact dermatitis caused by detergent
10628551000119108,Irritant contact dermatitis caused by rubber
10628591000119103,Irritant contact dermatitis caused by chemical
10628631000119103,Irritant contact dermatitis caused by metal
10628711000119101,Allergic contact dermatitis caused by plant material
10628751000119100,Allergic contact dermatitis caused by pollen
10628791000119105,Ulcerative impetigo
10629311000119107,Psoriatic arthritis mutilans
10631271000119109,Abscess of skin of left knee
10631311000119109,Abscess of skin of left ankle
10631351000119105,Abscess of skin of left hip
10631391000119100,Abscess of skin of left shoulder
10631431000119105,Abscess of skin of left wrist
10631471000119108,Abscess of skin of right ankle
10631511000119104,Abscess of skin of right hip
10631551000119103,Abscess of skin of right knee
10631591000119108,Abscess of skin of right wrist
10632751000119100,Abscess of skin of right shoulder
10637031000119106,Pressure ulcer of buttock stage 1
10637071000119109,Pressure ulcer of buttock stage 2
10637111000119102,Pressure ulcer of buttock stage 3
10637151000119101,Pressure ulcer of buttock stage 4
10637751000119102,Chronic ulcer of skin of ankle
10640791000119105,Chronic ulcer of skin of calf
10640911000119103,Necrosis of calf muscle co-occurrent and due to chronic ulcer of calf
10641391000119104,Chronic ulcer of skin of lower leg
10642351000119100,Chronic skin ulcer of sacrum
10650831000119101,Venous stasis ulcer of left lower leg co-occurrent with edema of left lower leg
